ISIN,FY,ROE_Pct,ROCE_Pct,DebtEquity,EPS,Sales,FixedAssets,CWIP
INE694A01020,FY23,326.26,-16.51,-8.57,-10.65,399.95,258.4,191.1
INE694A01020,FY24,79.31,-76.02,-1.76,-12.72,477.27,260.22,195.87
INE694A01020,FY25,38.04,-70.96,-1.07,-9.91,321.69,263.8,200.65
INE694A01020,FY26,26.22,14.8,-0.8,-9.39,512.23,266.4,203.11
INE368U01029,FY23,8.6,9.57,1.79,0.26,652.6,93.35,0.29
INE368U01029,FY24,8.3,10.63,1.58,0.31,908.46,104.41,24.68
INE368U01029,FY25,18.18,14.75,1.22,0.77,602.22,93.93,0.15
INE368U01029,FY26,18.31,16.89,0.8,1.07,682.03,83.52,0.0
INE279A01012,FY23,7.89,11.03,0.44,34.05,2185.42,148.43,10.59
INE279A01012,FY24,6.1,8.92,0.43,31.19,2001.66,178.08,0.18
INE279A01012,FY25,5.04,8.05,0.48,25.76,2379.84,268.51,34.48
INE279A01012,FY26,8.63,10.36,0.62,47.01,2995.5,532.99,136.81
INE03V001013,FY23,-4.24,-3.77,0.0,-40.62,43.21,4.42,0.0
INE03V001013,FY24,-22.74,-21.65,0.0,-179.37,32.44,4.21,0.0
INE03V001013,FY25,9.95,10.94,0.0,79.49,24.6,4.08,0.0
INE03V001013,FY26,-9.85,-9.7,0.0,-73.02,18.78,3.93,0.0
INE405E01023,FY23,15.73,17.1,0.34,11.37,11084.41,3190.29,464.68
INE405E01023,FY24,17.68,19.42,0.34,15.24,13910.36,3748.65,403.19
INE405E01023,FY25,16.46,17.93,0.43,16.37,16581.26,5030.04,866.39
INE405E01023,FY26,17.53,18.67,0.4,20.75,19385.01,5938.55,891.16
INE628A01036,FY23,11.96,15.12,0.8,43.92,53134.0,10321.0,1251.0
INE628A01036,FY24,-4.32,2.24,1.07,-17.45,42599.0,10838.0,1130.0
INE628A01036,FY25,2.79,7.09,0.78,9.62,46262.0,10095.0,664.0
INE628A01036,FY26,5.54,10.31,0.68,22.32,51303.0,11006.0,1092.0
INE0CAZ01013,FY23,-23.33,-21.18,0.08,-2.18,636.6,120.59,0.52
INE0CAZ01013,FY24,-7.18,-5.98,0.08,-0.65,828.02,116.63,0.0
INE0CAZ01013,FY25,13.35,2.04,0.07,1.67,1144.47,126.89,0.0
INE0CAZ01013,FY26,-10.95,-7.13,0.06,-1.57,1555.54,165.71,7.29
INE550C01020,FY23,0.89,1.54,0.14,0.03,39.58,94.89,90.91
INE550C01020,FY24,1.17,1.66,0.21,0.04,44.47,89.19,85.26
INE550C01020,FY25,0.73,1.2,0.26,0.02,67.25,83.57,78.98
INE550C01020,FY26,0.76,1.36,0.05,0.03,66.7,60.66,0.0
INE228A01035,FY23,17.24,19.76,0.21,11.51,3187.36,1067.19,175.99
INE228A01035,FY24,17.82,20.81,0.15,13.92,3137.99,1286.17,195.39
INE228A01035,FY25,14.8,17.47,0.15,13.37,3383.27,1482.94,140.33
INE228A01035,FY26,14.11,18.62,0.07,15.29,3595.63,1669.12,107.99
INE094J01016,FY23,11.31,15.4,,34.44,1131.37,354.61,6.48
INE094J01016,FY24,17.45,22.76,,60.22,1182.06,277.83,0.0
INE094J01016,FY25,15.9,23.17,0.0,57.11,1445.31,283.48,1.73
INE094J01016,FY26,8.97,14.34,0.03,31.41,1538.92,280.67,0.0
INE735W01017,FY23,20.22,,1.1,3.13,1828.29,303.32,1.83
INE735W01017,FY24,16.74,,0.62,4.75,2286.2,311.58,10.28
INE735W01017,FY25,0.8,,0.79,0.19,2622.46,386.92,63.0
INE735W01017,FY26,-41.47,,0.91,-8.37,1907.9,457.83,125.13
INE12UR01024,FY23,12.62,10.64,1.12,0.8,662.72,182.96,9.77
INE12UR01024,FY24,18.91,18.69,0.85,1.48,923.25,218.05,0.0
INE12UR01024,FY25,39.4,30.31,0.99,5.1,1540.68,381.48,22.68
INE12UR01024,FY26,23.88,25.19,0.41,,2654.51,815.76,201.27
INE786F01031,FY23,21.45,18.31,1.03,32.41,2050.7,693.27,20.72
INE786F01031,FY24,18.99,16.09,1.09,34.67,2046.97,778.28,2.14
INE786F01031,FY25,11.21,10.77,1.06,23.16,1846.01,884.03,2.51
INE786F01031,FY26,11.44,11.71,0.82,,2201.65,887.6,7.63
INE945H01021,FY23,-5.19,3.5,1.72,-0.37,836.13,404.54,0.11
INE945H01021,FY24,10.12,9.81,1.91,0.8,1164.73,478.91,1.32
INE945H01021,FY25,20.8,13.63,2.52,2.08,1879.66,866.66,4.15
INE945H01021,FY26,17.96,16.41,1.1,,3060.15,1012.68,45.47
INE694D01016,FY23,24.24,21.11,0.73,133.97,1054.77,423.29,22.9
INE694D01016,FY24,26.91,25.54,0.41,203.06,1122.76,467.03,25.79
INE694D01016,FY25,21.62,23.36,0.31,209.15,1240.26,542.84,67.27
INE694D01016,FY26,18.24,20.53,0.27,,1503.12,541.94,20.22
INE884A01027,FY23,8.74,10.59,0.16,6.29,2678.79,338.36,4.15
INE884A01027,FY24,10.17,13.0,0.17,7.59,3020.88,356.56,3.62
INE884A01027,FY25,11.36,13.48,0.17,9.1,3356.76,321.65,1.16
INE884A01027,FY26,16.15,14.36,0.25,15.75,3671.81,515.47,13.89
INE051B01021,FY23,0.81,2.31,0.47,0.01,197.3,130.56,3.47
INE051B01021,FY24,2.68,7.79,0.07,0.04,212.51,120.08,6.14
INE051B01021,FY25,3.19,5.43,0.02,0.06,255.01,122.4,12.37
INE051B01021,FY26,5.27,7.68,0.02,0.1,254.76,121.14,8.81
INE565V01010,FY23,12.79,15.37,0.4,31.5,1051.8,749.21,87.51
INE565V01010,FY24,-1.15,0.78,0.35,-3.07,723.06,721.97,91.72
INE565V01010,FY25,-0.52,2.69,0.34,-1.24,718.76,714.78,70.74
INE565V01010,FY26,4.38,5.92,0.34,11.86,738.76,703.41,21.16
INE1CDF01017,FY24,211.11,100.0,,0.0,0.0,0.0,0.0
INE1CDF01017,FY25,76.0,-1728.57,-1.04,0.0,0.0,0.0,0.0
INE1CDF01017,FY26,49.39,263.56,-0.84,0.0,0.0,0.0,0.0
INE665L01035,FY23,-83.98,9.38,1.85,-53.66,6795.83,2066.06,134.43
INE665L01035,FY24,35.14,17.3,0.93,34.43,7349.9,1998.59,82.13
INE665L01035,FY25,3.91,12.45,0.71,4.01,8002.48,2054.33,130.66
INE665L01035,FY26,12.64,17.3,0.52,,8724.5,2241.88,101.96
INE893I01013,FY23,10.69,10.79,0.16,4.49,997.94,86.29,0.0
INE893I01013,FY24,6.82,7.0,0.16,3.05,744.33,49.23,0.0
INE893I01013,FY25,11.88,12.55,0.19,5.81,1074.18,50.17,0.0
INE893I01013,FY26,4.26,5.52,0.26,2.15,945.05,41.61,0.0
INE200M01039,FY23,29.64,24.31,0.78,6.33,15621.74,10279.48,2441.65
INE200M01039,FY24,15.62,19.97,0.17,7.94,19445.05,13634.23,1648.55
INE200M01039,FY25,15.51,18.92,0.13,8.98,20834.6,15748.86,542.44
INE205A01025,FY23,26.82,24.63,1.69,28.32,145404.0,114682.0,50201.0
INE205A01025,FY24,13.8,27.83,2.37,11.33,141793.0,121084.0,53981.0
INE205A01025,FY25,39.13,13.4,1.96,38.65,61605.0,133120.0,63167.0
INE205A01025,FY26,42.59,28.62,0.68,44.21,76672.0,40580.0,11130.0
INE694L01019,FY23,-2.33,6.01,2.25,-0.18,5745.69,8385.99,1.62
INE694L01019,FY24,16.62,13.84,1.77,1.54,5266.93,7492.28,3.05
INE694L01019,FY25,-3.71,0.03,0.64,-1.29,6021.0,16618.0,7399.0
INE694L01019,FY26,-12.77,-6.92,0.71,-4.31,8891.0,17584.0,1693.0
INE484C01030,FY23,14.99,19.33,0.01,67.42,1851.81,151.95,2.45
INE484C01030,FY24,17.27,22.8,0.0,84.1,1929.27,180.53,11.99
INE484C01030,FY25,18.46,21.92,0.02,99.29,1961.7,214.82,7.98
INE484C01030,FY26,18.5,22.9,0.02,112.75,2155.59,228.43,7.86
INE398A01010,FY23,5.43,7.64,0.15,50.03,4056.51,619.9,37.81
INE398A01010,FY24,5.77,8.27,0.13,56.13,3609.86,637.54,30.08
INE398A01010,FY25,7.9,10.88,0.11,82.78,3306.99,647.12,12.33
INE398A01010,FY26,8.72,11.49,0.1,98.85,3727.32,644.36,8.56
INE781S01027,FY23,-0.52,6.21,1.35,-0.71,1699.37,4112.73,170.47
INE781S01027,FY24,5.54,3.61,1.33,7.97,477.98,4103.82,116.52
INE781S01027,FY25,2.5,7.34,0.57,6.83,1596.73,5132.5,89.37
INE781S01027,FY26,7.73,11.91,0.47,18.23,2451.65,5769.49,238.06
INE0JA001018,FY23,13.72,16.45,0.28,22.6,546.47,204.39,144.63
INE0JA001018,FY24,21.17,24.51,0.37,42.36,784.73,298.75,17.76
INE0JA001018,FY25,17.48,22.09,0.36,45.45,958.53,389.76,80.94
INE0JA001018,FY26,15.25,18.65,0.43,49.43,1166.85,521.49,123.67
INE411B01019,FY23,5.77,7.57,0.09,19.88,553.38,163.71,67.15
INE411B01019,FY24,5.84,8.46,0.08,21.31,591.45,155.3,21.97
INE411B01019,FY25,8.08,12.78,0.0,33.9,647.29,153.56,28.86
INE411B01019,FY26,15.49,19.85,0.02,76.9,734.54,192.96,55.34
INE0IQ001011,FY23,-25.89,-13.03,1.0,-13.65,161.17,86.24,0.28
INE0IQ001011,FY24,-21.45,-1.49,1.55,-12.2,357.01,147.75,1.38
INE0IQ001011,FY25,-96.28,-8.84,2.57,-34.73,351.1,153.21,0.31
INE0IQ001011,FY26,11.01,17.08,0.4,,474.56,97.18,1.11
INE386A01023,FY23,17.84,23.69,0.01,10.49,1591.21,419.77,105.06
INE386A01023,FY24,18.49,24.23,0.01,13.03,1864.97,638.52,204.81
INE386A01023,FY25,15.87,21.32,0.01,13.01,2099.95,677.34,55.31
INE951I01027,FY23,11.76,12.88,0.31,4.35,4091.96,590.23,23.7
INE951I01027,FY24,14.2,17.15,0.22,5.88,4821.81,669.41,24.75
INE951I01027,FY25,14.95,19.65,0.06,7.14,5536.99,718.87,48.62
INE951I01027,FY26,12.99,16.56,0.07,7.01,5918.36,853.08,19.93
INE701A01023,FY23,7.37,0.11,0.0,715.75,24.41,3.2,0.0
INE701A01023,FY24,5.61,0.32,0.0,579.28,8.48,3.19,0.0
INE701A01023,FY25,7.29,7.71,0.0,808.4,3.44,3.19,0.0
INE701A01023,FY26,5.74,6.09,0.0,676.83,4.03,3.18,0.0
INE048C01025,FY23,0.01,0.67,-1.15,-0.91,112.67,278.4,56.74
INE048C01025,FY24,3.57,0.69,2.68,0.46,130.97,252.48,38.19
INE048C01025,FY25,31.92,8.59,0.21,12.21,137.29,204.53,26.16
INE048C01025,FY26,6.87,5.55,0.99,2.91,143.2,403.2,57.03
INE632C01026,FY23,15.04,17.18,0.21,7.55,396.2,116.3,68.45
INE632C01026,FY24,13.01,16.8,0.07,7.31,290.15,130.3,4.25
INE632C01026,FY25,14.41,17.03,0.22,8.68,382.3,134.32,3.95
INE632C01026,FY26,14.93,18.3,0.18,9.8,380.03,137.89,3.91
INE14UN01029,FY23,21.53,18.9,0.97,1.01,1008.54,37.88,0.0
INE14UN01029,FY24,20.47,19.03,0.87,1.21,1180.91,39.64,0.0
INE14UN01029,FY25,24.38,21.19,0.88,1.91,1480.77,44.48,3.47
INE14UN01029,FY26,12.02,16.06,0.18,2.71,1839.64,142.93,72.34
INE043W01024,FY23,15.54,16.78,0.45,8.26,459.0,550.0,33.62
INE043W01024,FY24,18.08,19.71,0.39,11.59,547.58,614.7,12.52
INE043W01024,FY25,18.07,19.72,0.4,13.97,681.39,802.3,78.59
INE043W01024,FY26,18.07,19.27,0.44,16.79,814.2,963.92,34.29
INE078V01014,FY23,3.97,10.19,2.17,0.4,2072.98,655.99,22.77
INE078V01014,FY24,17.9,17.93,1.92,2.2,2510.99,543.93,45.16
INE078V01014,FY25,11.26,22.25,0.22,3.87,3423.45,609.31,64.65
INE078V01014,FY26,14.85,20.16,0.2,,4802.25,1716.97,609.11
INE01R501028,FY23,32.67,26.32,1.19,1.66,524.3,10.94,0.0
INE01R501028,FY24,25.69,26.96,0.63,2.9,776.68,9.58,0.0
INE01R501028,FY25,16.63,22.06,0.59,3.02,915.85,10.54,0.0
INE01R501028,FY26,7.41,12.19,0.24,,1249.31,19.2,0.0
INE579C01029,FY23,17.1,22.21,0.05,10.68,315.06,171.67,14.65
INE579C01029,FY24,13.06,19.21,0.06,9.12,288.6,216.75,60.31
INE579C01029,FY25,17.78,23.33,0.02,14.93,343.98,262.24,38.67
INE579C01029,FY26,16.97,22.7,0.01,17.4,407.29,318.49,18.29
INE410B01037,FY23,18.94,25.11,0.02,40.43,2064.84,1467.5,309.71
INE410B01037,FY24,13.12,17.66,0.0,31.15,1889.94,1791.9,303.85
INE410B01037,FY25,14.51,18.79,0.02,39.09,2248.17,2198.0,474.35
INE410B01037,FY26,14.03,18.82,0.0,42.8,2226.89,2335.72,214.09
INE498Q01014,FY23,3.56,5.11,0.94,0.55,62.89,79.53,0.0
INE498Q01014,FY24,7.21,7.89,0.58,1.14,131.04,76.26,0.0
INE498Q01014,FY25,13.25,9.96,0.66,3.19,308.52,78.3,0.0
INE498Q01014,FY26,12.68,14.14,0.22,4.96,553.05,229.21,0.0
INE707A01012,FY23,5.43,7.48,0.2,156.37,2891.42,134.26,29.02
INE707A01012,FY24,7.11,10.11,0.12,238.54,4078.65,160.48,3.84
INE707A01012,FY25,4.96,6.89,0.29,171.16,4034.54,133.83,1.97
INE707A01012,FY26,5.24,7.63,0.34,,3570.86,161.66,8.48
INE054A01027,FY23,23.74,22.33,0.55,10.72,2078.7,320.08,14.7
INE054A01027,FY24,8.01,7.93,1.29,3.82,2237.82,540.9,13.32
INE054A01027,FY25,-11.16,-2.58,1.22,-4.84,2164.74,523.05,22.7
INE054A01027,FY26,-116.76,-28.17,2.55,,1851.9,516.77,15.16
INE286H01012,FY23,-215.03,270.87,-1.81,143.39,638.76,998.2,38.75
INE286H01012,FY24,8.52,-7.43,-1.67,-6.21,639.95,959.05,38.75
INE286H01012,FY25,37.96,-1310.53,-1.03,-44.61,566.21,447.05,0.0
INE286H01012,FY26,-477.64,631.07,-1.78,,561.62,446.37,0.0
INE392A01021,FY23,6.95,8.21,0.5,6.2,1646.52,657.91,37.48
INE392A01021,FY24,0.11,3.06,0.71,0.1,1522.49,777.67,28.8
INE392A01021,FY25,-0.4,3.4,0.64,-0.35,1528.2,729.71,11.27
INE392A01021,FY26,10.32,12.38,0.37,9.88,1663.58,690.76,7.01
INE270I01022,FY23,32.96,29.0,0.73,22.86,1387.66,570.99,106.34
INE270I01022,FY24,14.42,18.23,0.34,15.9,1209.28,653.49,22.0
INE270I01022,FY25,13.67,16.2,0.37,19.23,1441.4,780.63,80.29
INE270I01022,FY26,13.31,14.64,0.49,21.14,1602.99,953.5,159.28
INE1CLE01013,FY25,24.83,9.97,-4.4,-2.2,13717.0,9791.0,2505.0
INE1CLE01013,FY26,40.81,-4.29,-2.44,-7.43,13341.0,9926.0,3123.0
INE0MEG01014,FY23,16.77,17.3,0.56,3.59,31.05,0.68,0.0
INE0MEG01014,FY24,26.73,26.49,0.68,6.85,65.22,1.1,0.0
INE0MEG01014,FY25,32.7,28.34,0.84,,218.67,1.5,0.05
INE807F01027,FY23,-17.34,-9.45,0.63,-4.88,1418.28,352.35,51.6
INE807F01027,FY24,-5.46,-0.72,0.74,-1.44,1366.3,311.48,11.33
INE807F01027,FY25,0.95,3.0,0.27,0.53,2963.4,1147.58,48.6
INE807F01027,FY26,6.09,12.14,0.17,4.01,3356.96,1208.45,70.55
INE709A01018,FY23,2.24,2.33,0.0,14.49,80.64,25.29,0.0
INE709A01018,FY24,10.87,12.95,0.0,93.07,378.2,66.67,0.0
INE709A01018,FY25,1.87,2.37,0.0,13.44,28.71,64.71,0.0
INE709A01018,FY26,1.03,1.04,0.0,6.5,31.52,62.74,0.0
INE665J01013,FY23,-0.92,4.75,1.57,-0.99,2457.79,1514.06,130.69
INE665J01013,FY24,-12.95,0.53,1.86,-12.23,2780.84,1615.57,6.12
INE665J01013,FY25,5.65,11.29,0.97,5.72,3247.37,1002.37,5.08
INE665J01013,FY26,13.04,12.03,1.01,15.54,3784.34,1343.39,9.56
INE01EA01019,FY23,6.23,8.91,0.28,0.71,7562.99,1679.7,79.68
INE01EA01019,FY24,8.22,10.76,0.26,1.02,8891.94,1930.03,38.58
INE01EA01019,FY25,9.87,12.28,0.27,1.36,10716.34,2254.36,13.63
INE01EA01019,FY26,11.32,13.79,0.27,1.79,12906.32,2613.94,33.62
INE704J01044,FY23,-1355.36,-47.29,24.26,-0.68,533.72,363.76,23.61
INE704J01044,FY24,124.9,-25.07,-3.95,-0.3,615.75,365.09,14.78
INE704J01044,FY25,22.05,19.97,1.12,4.97,11043.0,12409.0,5110.0
INE704J01044,FY26,0.33,4.12,0.36,0.14,9582.0,12612.0,5834.0
INE540H01012,FY23,18.06,23.6,0.0,197.63,1376.17,67.2,0.23
INE540H01012,FY24,22.71,29.48,0.0,303.8,1609.42,76.92,0.68
INE540H01012,FY25,20.5,27.54,0.0,321.65,1924.73,120.76,3.43
INE540H01012,FY26,17.04,22.72,0.0,301.85,2145.66,224.95,108.45
INE226A01021,FY23,2.48,5.52,0.12,4.08,9399.37,495.01,98.25
INE226A01021,FY24,4.33,8.25,0.13,7.62,12407.36,792.43,367.51
INE226A01021,FY25,12.92,16.92,0.14,25.43,15320.45,936.18,82.35
INE226A01021,FY26,5.9,8.74,0.16,11.36,14122.99,988.85,22.07
INE366I01010,FY23,33.12,15.14,0.74,18.29,2627.82,1519.54,38.37
INE366I01010,FY24,9.39,10.03,1.1,5.08,2871.41,1922.89,23.56
INE366I01010,FY25,16.87,14.91,1.13,10.46,3142.96,2265.35,23.84
INE366I01010,FY26,20.73,17.93,1.01,13.54,3203.77,2354.47,50.96
INE050M01012,FY23,15.64,19.19,0.22,12.31,1720.81,309.94,16.26
INE050M01012,FY24,12.74,17.59,0.12,11.18,1661.36,341.56,16.9
INE050M01012,FY25,11.67,15.65,0.15,11.37,1764.41,425.72,117.03
INE050M01012,FY26,9.55,12.84,0.07,13.13,1754.43,611.46,26.47
INE710A01016,FY23,27.72,31.36,0.0,19.25,1290.11,601.29,11.16
INE710A01016,FY24,24.08,27.84,0.0,17.75,1417.21,315.87,47.67
INE710A01016,FY25,21.95,17.72,0.0,17.1,1394.56,309.24,2.4
INE710A01016,FY26,20.22,24.12,0.0,17.21,1460.75,246.47,2.31
INE764D01017,FY23,11.2,15.15,0.0,106.9,1002.12,248.6,14.9
INE764D01017,FY24,13.11,17.01,0.0,140.1,963.12,232.94,6.87
INE764D01017,FY25,9.28,12.2,0.0,107.43,994.55,229.69,13.21
INE764D01017,FY26,9.57,13.09,0.0,120.68,1240.36,226.9,17.78
INE825A01020,FY23,9.29,11.21,0.2,27.95,9925.49,3998.58,65.46
INE825A01020,FY24,6.94,8.48,0.2,22.2,9320.2,3857.56,100.67
INE825A01020,FY25,8.93,11.19,0.13,31.05,9784.88,4510.26,370.19
INE825A01020,FY26,7.09,8.47,0.18,26.18,9869.05,5670.27,586.2
INE377N01017,FY23,26.26,27.2,0.49,16.8,6608.01,1739.64,648.24
INE377N01017,FY24,30.27,35.87,0.27,43.06,11371.23,3084.97,1648.59
INE377N01017,FY25,19.7,24.76,0.16,67.96,14444.5,6104.75,2079.74
INE377N01017,FY26,25.71,29.41,0.26,128.84,26536.77,10740.34,3476.15
INE866K01023,FY23,100489.86,1688.14,58.6,178.36,0.0,51.86,3.75
INE866K01023,FY24,107.49,-9.67,-7.08,-3.71,0.0,141.27,93.82
INE866K01023,FY25,135.55,75.79,1.24,13.17,323.91,122.42,0.11
INE866K01023,FY26,85.92,81.2,0.01,59.27,679.85,91.02,0.0
INE299N01021,FY23,65.1,66.22,0.46,5.31,350.81,151.95,80.61
INE299N01021,FY24,58.94,71.11,0.16,13.94,876.4,157.3,3.37
INE299N01021,FY25,50.32,65.31,0.06,21.95,1597.75,251.81,56.68
INE299N01021,FY26,51.23,60.45,0.16,45.85,3331.42,447.28,177.92
INE956G01038,FY23,0.83,2.54,0.14,2.07,2946.3,71.7,0.0
INE956G01038,FY24,13.5,16.87,0.16,39.49,2826.9,69.0,0.0
INE956G01038,FY25,13.8,16.7,0.17,46.8,3276.0,63.8,0.0
INE956G01038,FY26,14.42,18.29,0.09,69.31,3908.4,63.3,0.0
INE0E7301029,FY23,-28.84,-20.5,0.28,-4.46,796.79,297.71,9.21
INE0E7301029,FY24,-2.77,0.26,0.35,-0.46,967.86,335.68,6.89
INE0E7301029,FY25,-6.72,-0.68,0.53,-1.07,1273.69,419.26,4.75
INE0E7301029,FY26,16.71,8.49,0.24,,1488.94,389.64,1.66
INE711A01022,FY23,7.51,11.0,1.12,4.26,319.36,284.3,1.64
INE711A01022,FY24,-11.58,-0.8,0.67,-9.04,299.1,271.09,0.86
INE711A01022,FY25,-23.07,-9.26,0.52,-14.73,256.24,272.46,29.78
INE711A01022,FY26,-4.09,2.19,0.61,,272.27,289.14,26.79
INE107F01022,FY23,31.68,14.66,-3.31,-3.18,498.18,169.93,2.91
INE107F01022,FY24,200.26,59.49,4.14,16.89,574.48,170.38,3.82
INE107F01022,FY25,51.51,28.16,2.98,8.98,599.51,205.76,6.33
INE107F01022,FY26,45.78,24.34,1.55,,650.27,251.94,25.42
INE0CJF01024,FY23,22.48,20.71,0.68,7.02,1633.06,77.13,17.32
INE0CJF01024,FY24,20.17,19.34,0.68,7.88,1685.77,82.04,8.02
INE0CJF01024,FY25,7.87,10.89,0.21,7.16,1725.72,148.87,26.33
INE0CJF01024,FY26,4.48,6.52,0.26,,1829.24,206.43,31.4
INE658T01017,FY23,18.05,24.37,0.0,12.98,389.58,0.66,0.0
INE658T01017,FY24,36.09,46.87,0.0,40.06,847.33,0.72,0.0
INE658T01017,FY25,26.57,35.18,0.0,32.05,53.16,0.75,0.0
INE658T01017,FY26,25.69,34.37,0.0,,68.39,2.42,0.0
INE855C01023,FY23,-12.38,-12.81,0.14,-0.63,17.22,246.01,35.89
INE855C01023,FY24,-112.29,-50.78,1.7,-3.0,25.86,302.75,32.9
INE855C01023,FY25,55.65,49.54,0.55,3.62,575.46,301.45,17.06
INE855C01023,FY26,48.04,49.31,0.21,6.98,1049.44,459.08,0.84
INE02WG01024,FY23,10.55,13.97,0.42,0.47,397.68,33.51,0.0
INE02WG01024,FY24,11.56,12.32,0.73,0.76,561.94,39.42,0.0
INE02WG01024,FY25,18.43,15.85,0.96,1.42,894.5,45.56,0.0
INE02WG01024,FY26,8.71,9.5,1.08,0.68,654.75,45.4,0.0
INE191B01025,FY23,4.37,6.93,0.71,7.89,9487.06,4604.67,105.11
INE191B01025,FY24,19.77,22.65,0.34,42.32,16895.61,4541.32,159.72
INE191B01025,FY25,25.57,30.11,0.15,72.44,13321.82,5151.46,899.07
INE191B01025,FY26,17.62,20.43,0.26,61.2,16209.22,7640.55,1556.23
INE625G01013,FY23,30.68,26.83,0.32,48.08,2702.07,28.07,8.23
INE625G01013,FY24,12.7,18.46,0.33,21.25,2826.82,171.7,12.56
INE625G01013,FY25,12.7,16.31,0.59,23.3,3545.78,183.84,6.92
INE625G01013,FY26,11.49,14.5,0.65,25.27,3408.09,177.06,14.49
INE389K01018,FY23,2.86,3.83,0.0,15.0,7.65,,0.0
INE389K01018,FY24,0.61,0.81,0.0,7.6,4.09,,0.0
INE389K01018,FY25,0.51,0.67,0.0,10.13,5.19,,0.0
INE389K01018,FY26,0.45,0.6,0.0,8.29,5.12,,0.0
INE192B01031,FY23,4.86,6.18,0.6,2.02,7145.88,3756.4,45.68
INE192B01031,FY24,15.08,15.3,0.58,7.06,8620.59,3659.84,46.77
INE192B01031,FY25,13.26,14.21,0.57,6.68,10545.09,4178.2,374.65
INE192B01031,FY26,4.16,6.21,0.47,,9399.11,4482.03,257.65
INE274C01019,FY23,21.24,28.11,0.0,200.45,207.61,57.94,1.96
INE274C01019,FY24,19.31,25.56,0.0,204.77,224.82,66.32,8.15
INE274C01019,FY25,16.2,20.91,0.01,197.43,231.14,80.08,15.31
INE274C01019,FY26,5.73,8.99,0.0,72.75,233.94,78.55,4.25
INE274F01020,FY23,19.72,13.66,2.13,7.16,2259.4,1593.84,58.94
INE274F01020,FY24,11.77,10.49,2.32,4.44,2368.22,1775.56,44.79
INE274F01020,FY25,2.01,6.22,2.69,0.78,2474.13,1993.67,27.35
INE274F01020,FY26,5.22,7.59,2.92,2.07,2600.35,2260.06,97.4
INE085001019,FY26,24.98,11.16,18.63,5.4,2440.18,5834.62,64.2
INE715A01015,FY23,7.06,10.7,1.04,22.66,4247.39,1149.98,123.92
INE715A01015,FY24,7.47,12.17,0.93,25.69,4582.62,1221.33,107.51
INE715A01015,FY25,12.03,16.29,0.8,45.39,4404.04,1329.6,69.41
INE715A01015,FY26,14.88,18.14,0.74,63.44,5049.35,1563.76,94.43
INE716A01013,FY23,6.22,8.59,0.03,17.26,6664.14,947.19,24.75
INE716A01013,FY24,5.88,8.6,0.06,17.11,6828.59,981.04,27.29
INE716A01013,FY25,9.09,12.63,0.07,28.3,7919.37,1009.81,57.9
INE716A01013,FY26,7.06,9.78,0.09,23.15,8034.2,1217.24,203.16
INE0H5O01029,FY23,10.6,14.2,0.01,19.7,510.58,161.47,52.57
INE0H5O01029,FY24,12.93,17.24,0.01,27.88,628.88,185.12,10.54
INE0H5O01029,FY25,12.06,15.63,0.06,28.87,755.13,223.56,4.83
INE0H5O01029,FY26,11.44,14.9,0.06,,897.7,266.86,57.01
INE052A01021,FY23,1.66,4.8,0.13,0.72,373.22,310.28,0.09
INE052A01021,FY24,-2.89,-0.25,0.13,-1.19,351.24,316.83,0.09
INE052A01021,FY25,1.01,3.63,0.05,-0.47,368.72,354.22,20.91
INE052A01021,FY26,0.13,1.71,0.17,,570.5,229.54,16.05
INE075A01022,FY23,14.53,16.27,0.22,10.34,90487.6,10736.1,632.3
INE075A01022,FY24,14.73,17.0,0.22,10.41,89760.3,9956.3,748.0
INE075A01022,FY25,15.86,18.05,0.23,12.52,89088.4,10628.4,221.1
INE075A01022,FY26,14.91,16.66,0.23,12.56,92624.0,11007.4,456.3
INE049B01025,FY23,-16.67,-5.99,0.65,-38.79,2646.0,2448.0,426.0
INE049B01025,FY24,-13.78,-2.26,0.7,-32.05,2789.0,2318.0,443.0
INE049B01025,FY25,-1.08,3.69,0.46,-3.02,2915.0,2241.0,523.0
INE049B01025,FY26,4.31,6.22,0.45,13.1,3317.0,2302.0,684.0
INE066O01014,FY23,15.68,20.85,0.01,26.33,426.36,782.18,56.37
INE066O01014,FY24,14.43,19.27,0.01,27.84,479.61,976.24,218.07
INE066O01014,FY25,6.34,6.61,0.0,18.55,454.93,1225.83,274.1
INE066O01014,FY26,4.55,6.04,0.0,12.83,514.14,1433.28,115.78
INE976A01021,FY23,36.5,53.76,0.09,142.62,4894.53,1418.71,53.28
INE976A01021,FY24,21.35,30.55,0.09,104.77,4422.19,1858.52,261.6
INE976A01021,FY25,8.91,12.06,0.13,47.11,4033.56,2073.96,223.23
INE976A01021,FY26,4.17,7.0,0.1,22.8,4263.17,2252.9,336.73
INE692G01013,FY23,6.64,8.81,0.0,4.03,174.42,1.54,0.0
INE692G01013,FY24,3.87,14.82,0.3,1.23,174.42,1.06,0.0
INE692G01013,FY25,13.82,15.71,0.24,4.45,184.9,0.04,0.0
INE692G01013,FY26,15.01,17.57,0.18,5.34,202.92,0.01,0.0
INE445C01015,FY23,19.42,24.03,0.17,24.35,501.89,197.7,37.78
INE445C01015,FY24,7.83,10.71,0.07,21.77,460.9,226.51,75.49
INE445C01015,FY25,6.23,6.39,0.44,17.01,529.36,543.46,364.23
